file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\DefaultKeyboardFocusManager.java,java.awt.DefaultKeyboardFocusManager$DefaultKeyboardFocusManagerSentEvent,innerclass,0,0,0,0,5,3,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,20,0,0,2,0,1,0,0,2,0,2,2,0,0,0,31,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\dnd\DragSourceAdapter.java,java.awt.dnd.DragSourceAdapter,class,0,0,0,0,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\peer\FontPeer.java,java.awt.peer.FontPeer,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\EventQueue.java,java.awt.EventQueue$Anonymous1,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,1,1,1,0,0,0,0,9,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\GraphicsCallback.java,java.awt.GraphicsCallback$PaintAllCallback,innerclass,0,0,0,0,3,3,0,1,3,0.6666667,0.0,0.0,3,1,1,1,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,24,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\CubicCurve2D.java,java.awt.geom.CubicCurve2D,class,2,2,0,2,161,3,4,44,1023,0.9304348,0.0,0.0,46,15,38,7,1,0,39,13,0,0,5,5,0,5,0,0,5,0,62,582,51,6,29,1,78,0,194,166,232,105,3,0,2,0,381,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\image\renderable\RenderContext.java,java.awt.image.renderable.RenderContext,class,2,2,0,2,15,1,0,5,5,0.5777778,0.0,0.0,15,0,15,0,0,0,15,0,0,0,3,0,0,0,0,3,0,0,0,53,4,0,0,0,0,0,0,7,0,4,0,0,0,0,153,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\MediaTracker.java,java.awt.MediaTracker,class,0,0,0,0,80,1,0,16,132,0.82000005,0.0,0.0,25,0,20,4,0,1,21,0,0,15,8,6,4,1,0,3,6,0,5,261,22,15,41,0,14,0,33,77,4,41,3,0,0,0,278,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\ContainerOrderFocusTraversalPolicy.java,java.awt.ContainerOrderFocusTraversalPolicy,class,0,0,0,0,76,2,1,17,31,0.70000005,0.0,0.0,10,0,7,2,1,0,8,0,0,0,2,1,0,2,0,0,1,0,0,195,32,5,18,0,15,6,6,27,2,19,4,0,1,0,156,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\PageAttributes.java,java.awt.PageAttributes,class,1,1,0,1,56,6,0,22,181,0.7530864,0.0,0.0,27,0,27,0,0,0,27,0,0,0,6,0,0,6,0,0,0,0,1,438,11,0,18,1,5,21,50,22,15,10,1,0,5,0,241,17,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Paint.java,java.awt.Paint,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\peer\LightweightPeer.java,java.awt.peer.LightweightPeer,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\peer\MenuItemPeer.java,java.awt.peer.MenuItemPeer,interface,0,0,0,0,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\QuadIterator.java,java.awt.geom.QuadIterator,class,2,2,0,2,15,1,0,9,0,0.44444445,0.0,0.0,6,0,5,0,0,1,6,0,0,0,3,0,0,0,0,3,0,0,0,62,4,0,6,0,1,2,25,18,0,5,1,0,0,0,110,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\Ellipse2D.java,java.awt.geom.Ellipse2D$Float,innerclass,0,0,0,0,12,3,0,1,0,0.5,0.0,0.0,10,0,10,0,0,0,10,0,0,0,4,0,4,0,0,0,0,0,0,41,6,0,0,0,1,0,2,8,0,4,0,0,0,0,64,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\QuadCurve2D.java,java.awt.geom.QuadCurve2D,class,1,1,0,1,125,3,4,29,768,0.91999996,0.0,0.0,40,12,35,4,1,0,36,10,0,0,5,5,0,5,0,0,5,0,38,436,43,2,26,1,47,0,119,100,140,66,2,0,2,0,346,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Toolkit.java,java.awt.Toolkit,class,7,7,0,7,149,2,0,67,3273,0.96674055,0.0,0.0,82,9,45,3,29,5,80,41,3,6,11,6,0,9,2,0,4,0,42,577,46,6,45,3,12,15,24,56,5,46,4,3,2,0,888,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\event\InputEvent.java,java.awt.event.InputEvent,class,0,0,0,0,37,3,2,9,4,0.8961538,0.0,0.0,13,2,11,1,0,1,13,0,0,0,20,18,16,0,0,4,18,0,2,103,10,0,13,0,13,24,37,22,12,21,1,0,0,0,199,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\TextComponent.java,java.awt.TextComponent,class,3,3,0,3,79,4,2,48,451,0.8942857,0.0,0.0,35,0,23,4,3,5,31,0,0,15,10,1,0,4,1,5,1,0,9,442,23,1,27,2,10,9,10,64,2,34,3,0,1,0,424,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\CubicCurve2D.java,java.awt.geom.CubicCurve2D$Float,innerclass,0,0,0,0,17,2,0,3,12,0.6470589,0.0,0.0,17,0,17,0,0,0,17,0,0,0,8,0,8,0,0,0,0,0,12,78,13,0,0,0,0,0,0,20,2,12,0,0,0,0,75,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Insets.java,java.awt.Insets,class,0,0,0,0,10,1,0,6,3,0.46666664,0.0,0.0,6,1,5,1,0,0,6,0,0,0,5,1,4,1,0,0,1,0,3,46,5,0,4,1,8,5,7,11,16,11,1,0,0,0,121,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\datatransfer\DataFlavor.java,java.awt.datatransfer.DataFlavor$Anonymous1,anonymous,0,0,0,0,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,1,0,1,0,0,1,0,1,0,0,0,0,6,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\MediaTracker.java,java.awt.ImageMediaEntry,class,0,0,0,0,28,2,0,5,1,0.53571427,0.0,0.0,7,0,1,0,0,6,7,0,0,0,4,1,0,1,0,3,1,0,0,60,9,0,12,0,9,0,9,7,0,7,3,0,0,0,47,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\image\BufferedImageOp.java,java.awt.image.BufferedImageOp,interface,0,0,0,0,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\print\Paper.java,java.awt.print.Paper,class,1,1,0,1,11,1,0,6,5,0.75,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,3,0,6,0,0,3,0,0,49,7,0,0,1,0,0,5,11,6,7,1,0,0,0,139,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\event\NativeLibLoader.java,java.awt.event.NativeLibLoader,class,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Window.java,java.awt.FocusManager,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,1,0,0,5,0,0,0,0,0,0,1,1,0,3,0,0,0,0,22,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\GridLayout.java,java.awt.GridLayout,class,0,0,0,0,40,1,0,11,4,0.5294118,0.0,0.0,17,0,17,0,0,0,17,0,0,0,4,0,0,0,0,4,0,0,0,154,8,6,7,0,22,8,38,59,60,39,5,0,0,0,235,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\peer\ScrollPanePeer.java,java.awt.peer.ScrollPanePeer,interface,0,0,0,0,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Graphics2D.java,java.awt.Graphics2D,class,0,2,2,0,46,2,0,7,780,0.0,0.0,0.0,40,0,39,0,1,0,40,37,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1,0,0,0,23,8,19,8,1,0,0,0,850,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\LayoutManager.java,java.awt.LayoutManager,interface,0,0,0,0,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\QuadCurve2D.java,java.awt.geom.QuadCurve2D$Double,innerclass,0,0,0,0,13,2,0,3,6,0.61538464,0.0,0.0,13,0,13,0,0,0,13,0,0,0,6,0,6,0,0,0,0,0,8,55,10,0,0,0,0,0,0,10,2,10,0,0,0,0,73,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\color\ICC_Profile.java,java.awt.color.ICC_Profile,class,7,7,0,7,180,1,2,44,634,0.97437453,0.0,0.0,40,16,15,4,2,19,36,0,0,0,120,115,110,9,0,1,110,0,49,763,38,6,49,10,52,34,217,282,31,188,3,2,0,0,594,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Label.java,java.awt.Label,class,0,0,0,0,30,4,0,16,40,0.8173078,0.0,0.0,13,1,9,2,1,1,12,0,0,1,8,6,3,3,0,2,5,0,5,121,6,0,6,0,1,8,5,20,3,12,2,0,1,0,182,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\event\ContainerListener.java,java.awt.event.ContainerListener,interface,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\image\DataBufferFloat.java,java.awt.image.DataBufferFloat,class,2,2,0,2,22,2,0,1,0,0.35714287,0.0,0.0,21,0,21,0,0,0,21,0,0,0,2,0,0,0,0,2,0,0,0,85,9,1,0,0,2,0,11,23,12,3,1,0,0,0,86,17,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\FlatteningPathIterator.java,java.awt.geom.FlatteningPathIterator,class,3,3,0,3,35,1,0,13,21,0.80000013,0.0,0.0,11,0,9,1,0,1,10,0,0,0,13,1,0,0,0,13,1,0,6,175,7,2,5,0,0,4,60,66,30,21,3,0,0,0,197,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\dnd\DropTarget.java,java.awt.dnd.DropTarget,class,2,2,0,2,78,1,0,39,465,0.97096777,0.0,0.0,31,0,23,2,5,1,29,0,0,10,10,1,0,8,0,2,1,0,1,262,15,1,27,4,6,7,1,35,0,14,3,0,1,0,235,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Choice.java,java.awt.Choice,class,2,2,0,2,68,4,0,43,333,0.8847926,0.0,0.0,31,0,21,4,3,3,27,0,1,7,7,3,0,4,0,3,2,0,6,254,20,3,18,0,9,7,23,30,6,21,2,0,1,0,379,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\event\FocusListener.java,java.awt.event.FocusListener,interface,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\font\ImageGraphicAttribute.java,java.awt.font.ImageGraphicAttribute,class,2,2,0,2,17,2,0,8,1,0.58000004,0.0,0.0,10,0,10,0,0,0,10,0,0,0,3,0,0,3,0,0,0,0,3,60,13,0,5,1,2,0,5,5,4,5,1,0,0,0,113,17,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Container.java,java.awt.LightweightDispatcher$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\image\DataBufferByte.java,java.awt.image.DataBufferByte,class,2,2,0,2,14,2,0,1,0,0.26923078,0.0,0.0,13,0,13,0,0,0,13,0,0,0,2,0,0,0,0,2,0,0,0,61,5,1,0,0,2,0,13,19,4,3,1,0,0,0,91,17,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\Rectangle2D.java,java.awt.geom.Rectangle2D$Float,innerclass,0,0,0,0,25,3,0,9,0,0.46666667,0.0,0.0,15,0,15,0,0,0,15,0,0,0,4,0,4,0,0,0,0,0,2,94,10,0,0,0,2,5,5,23,3,7,1,0,0,0,119,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Component.java,java.awt.Component$NativeInLightFixer,innerclass,0,0,0,0,20,1,0,15,28,0.875,0.0,0.0,8,0,6,0,0,2,8,0,0,0,2,0,0,0,0,2,0,0,0,76,0,4,6,0,2,0,2,17,0,13,3,0,0,0,123,18,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\FileDialog.java,java.awt.FileDialog,class,0,0,0,0,36,5,0,18,82,0.8366014,0.0,0.0,17,1,12,2,1,2,16,0,0,1,9,5,2,3,0,4,4,0,3,104,7,0,11,0,4,11,4,18,4,13,2,0,0,0,208,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Container.java,java.awt.LightweightDispatcher$Anonymous2,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Event.java,java.awt.Event,class,0,0,0,0,47,1,0,11,35,0.94982994,0.0,0.0,14,2,8,1,1,4,14,0,0,0,84,72,74,10,0,0,72,0,3,199,10,2,8,0,3,11,88,97,38,88,2,0,0,0,310,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\image\ConvolveOp.java,java.awt.image.ConvolveOp,class,2,2,0,2,28,1,0,25,50,0.76666665,0.0,0.0,12,0,12,0,0,0,12,0,7,0,5,2,2,0,0,3,2,0,1,120,10,0,12,1,0,9,4,31,3,15,2,0,0,0,200,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\font\TextLine.java,java.awt.font.TextLine$TextLineMetrics,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,24,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Toolkit.java,java.awt.Toolkit$Anonymous1,anonymous,0,0,0,0,8,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,37,1,0,5,2,0,11,1,8,2,6,2,0,0,0,15,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Toolkit.java,java.awt.Toolkit$Anonymous2,anonymous,1,1,0,1,8,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,36,1,0,2,3,0,5,0,8,3,3,4,0,0,0,26,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Toolkit.java,java.awt.Toolkit$Anonymous3,anonymous,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,1,0,1,0,1,0,0,1,0,0,0,8,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\PageAttributes.java,java.awt.PageAttributes$OriginType,innerclass,0,0,0,0,1,2,0,0,0,0.8,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,5,2,3,0,0,5,0,0,10,0,0,0,0,0,2,2,5,0,5,0,0,0,0,31,25,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\AffineTransform.java,java.awt.geom.AffineTransform,class,2,2,0,2,687,1,0,29,0,0.75745183,0.0,0.0,59,6,52,6,0,1,53,0,0,0,29,21,10,8,0,11,20,0,34,1779,135,41,129,1,323,23,257,788,491,162,4,0,0,0,567,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Canvas.java,java.awt.Canvas,class,0,0,0,0,13,4,0,10,55,0.939394,0.0,0.0,11,0,9,0,0,2,11,0,0,0,3,3,0,3,0,0,2,0,0,52,4,0,2,0,0,1,6,6,1,3,2,0,1,0,204,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\event\HierarchyBoundsAdapter.java,java.awt.event.HierarchyBoundsAdapter,class,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Menu.java,java.awt.Menu$AccessibleAWTMenu,innerclass,0,0,0,0,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\print\Book.java,java.awt.print.Book,class,0,0,0,0,11,1,0,8,0,0.25,0.0,0.0,8,0,7,1,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,56,4,1,2,0,0,2,0,5,1,5,1,0,1,0,97,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\Transparency.java,java.awt.Transparency,interface,0,0,0,0,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,3,3,0,0,0,3,0,0,6,0,0,0,0,0,0,3,3,0,3,0,0,0,0,59,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\RectangularShape.java,java.awt.geom.RectangularShape,class,1,1,0,1,31,1,4,18,325,0.0,0.0,0.0,26,0,25,0,1,0,26,6,0,0,0,0,0,0,0,0,0,0,6,95,14,0,0,1,2,0,6,16,18,12,1,0,0,0,216,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\GeneralPathIterator.java,java.awt.geom.GeneralPathIterator,class,2,2,0,2,13,1,0,4,0,0.4285714,0.0,0.0,7,0,5,0,0,2,7,0,0,0,5,1,0,1,0,4,1,0,1,48,4,1,2,0,1,0,15,13,3,11,2,0,0,0,113,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\image\BandCombineOp.java,java.awt.image.BandCombineOp,class,3,3,0,3,26,1,0,16,9,0.60714287,0.0,0.0,7,0,7,0,0,0,7,0,4,0,4,0,0,0,0,4,0,0,1,102,7,9,10,0,5,18,19,37,14,24,5,0,0,0,178,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\geom\RoundRectIterator.java,java.awt.geom.RoundRectIterator,class,2,2,0,2,15,1,0,14,0,0.6041667,0.0,0.0,6,0,5,0,0,1,6,0,0,0,11,8,0,8,0,3,6,0,7,64,4,2,2,0,5,2,90,28,38,22,1,0,0,0,123,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\BasicStroke.java,java.awt.BasicStroke,class,5,5,0,5,51,1,0,22,0,0.74489796,0.0,0.0,14,0,14,0,0,0,14,0,0,0,14,8,6,2,0,6,8,0,5,240,18,3,20,1,1,9,45,41,11,30,4,0,1,0,376,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\GridBagLayout.java,java.awt.GridBagLayout,class,2,2,0,2,198,1,0,28,328,0.91666675,0.0,0.0,28,0,18,1,9,0,27,0,0,0,12,4,4,0,6,2,4,0,12,553,20,41,40,0,39,2,179,290,79,75,6,0,0,0,504,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\image\AreaAveragingScaleFilter.java,java.awt.image.AreaAveragingScaleFilter,class,3,3,0,3,38,3,0,10,9,0.6984127,0.0,0.0,7,0,4,3,0,0,4,0,0,0,6,2,0,6,0,0,2,0,5,176,1,5,12,0,15,0,51,78,21,36,4,0,0,0,225,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\event\TextEvent.java,java.awt.event.TextEvent,class,0,0,0,0,3,2,0,0,1,0.875,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,4,3,1,0,0,4,0,0,20,1,0,0,0,0,2,3,6,0,5,1,0,0,0,116,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\AWTError.java,java.awt.AWTError,class,0,0,0,0,1,3,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,33,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\event\KeyListener.java,java.awt.event.KeyListener,interface,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\image\MemoryImageSource.java,java.awt.image.MemoryImageSource,class,2,2,0,2,37,1,0,19,172,0.8380952,0.0,0.0,21,0,18,3,0,0,18,0,0,9,10,0,0,0,0,10,0,0,2,126,2,0,1,1,5,0,4,18,3,11,3,0,0,0,254,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\CardLayout.java,java.awt.CardLayout,class,0,0,0,0,70,1,0,38,145,0.79487187,0.0,0.0,26,0,22,2,0,2,24,0,0,0,6,2,0,2,0,4,2,0,0,295,11,13,5,0,10,21,46,80,25,55,4,0,1,0,241,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\peer\ListPeer.java,java.awt.peer.ListPeer,interface,1,1,0,1,15,1,0,0,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\im\spi\InputMethodDescriptor.java,java.awt.im.spi.InputMethodDescriptor,interface,0,0,0,0,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\GraphicsCallback.java,java.awt.GraphicsCallback$PeerPaintCallback,innerclass,0,0,0,0,4,3,0,3,3,0.6666667,0.0,0.0,3,1,1,1,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,1,0,1,1,0,0,0,11,24,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\EventQueue.java,java.awt.EventQueueItem,class,0,0,0,0,1,1,0,1,0,0.33333334,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,2,0,3,0,0,0,0,10,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\awt\AWTKeyStroke.java,java.awt.AWTKeyStroke,class,1,1,0,1,89,1,0,28,0,0.74537045,0.0,0.0,24,12,14,6,4,0,19,0,6,1,9,5,0,9,0,0,0,0,18,286,26,1,34,3,21,25,25,64,9,31,2,0,0,0,301,1,0
