file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\SocketPermission.java,java.net.SocketPermissionCollection,class,0,0,0,0,15,2,0,15,0,0.5555555,0.0,0.0,6,0,4,2,0,0,4,0,0,0,3,2,0,3,0,0,2,0,1,46,4,1,2,0,6,5,5,17,1,14,3,0,0,0,100,16,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\UnknownHostException.java,java.net.UnknownHostException,class,0,0,0,0,2,4,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\ContentHandler.java,java.net.ContentHandler,class,0,0,0,0,4,1,1,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,1,2,0,2,2,0,0,0,129,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\Inet6Address.java,java.net.Inet6Address,class,2,2,0,2,105,2,0,15,0,0.7304348,0.0,0.0,23,5,15,2,0,6,22,0,0,0,5,3,0,3,0,2,3,0,8,218,38,9,61,0,66,3,146,59,21,32,4,0,0,0,315,17,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\ProtocolException.java,java.net.ProtocolException,class,0,0,0,0,2,4,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\URLEncoder.java,java.net.URLEncoder,class,2,2,0,2,22,1,0,14,3,0.6666667,0.0,0.0,3,2,2,1,0,0,3,0,0,0,3,3,0,0,0,3,1,0,6,94,2,5,1,2,4,1,15,30,4,17,6,0,0,0,186,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\NetworkInterface.java,java.net.NetworkInterface$1checkedAddresses,innerclass,0,0,0,0,8,1,0,3,0,0.22222222,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,0,0,1,29,2,1,1,1,1,0,4,6,0,5,3,0,0,0,22,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\SocketInputStream.java,java.net.SocketInputStream,class,1,1,0,1,35,3,0,18,48,0.8,0.0,0.0,12,1,7,2,1,2,11,0,1,0,5,0,0,5,0,0,0,0,3,122,14,1,2,2,0,3,23,21,2,13,3,0,0,0,138,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\MulticastSocket.java,java.net.MulticastSocket,class,0,0,0,0,60,2,0,36,139,0.81481487,0.0,0.0,18,0,18,0,0,0,18,0,0,0,3,0,0,3,0,0,0,0,7,191,10,1,15,2,9,20,8,21,1,16,5,0,0,0,291,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\net\SocksSocketImplFactory.java,java.net.SocksSocketImplFactory$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,-1,0
